EnsemblID,GeneName,ID
ENSMUSG00000038733,Wdr26,1451188_at
ENSMUSG00000038733,Wdr26,1423961_at
ENSMUSG00000038733,Wdr26,1423963_at
ENSMUSG00000036934,4921524J17Rik,1454136_a_at
ENSMUSG00000042354,Gnl3,1433656_a_at
ENSMUSG00000037852,Cpe,1415949_at
ENSMUSG00000010663,Fads1,1423680_at
ENSMUSG00000026803,Ttf1,1420754_at
ENSMUSG00000026803,Ttf1,1426610_a_at
ENSMUSG00000036880,Acaa2,1428146_s_at
ENSMUSG00000036880,Acaa2,1428145_at
ENSMUSG00000036880,Acaa2,1455061_a_at
ENSMUSG00000050520,Cldn8,1449091_at
ENSMUSG00000074063,Osgin1,1424022_at
ENSMUSG00000056350,Krtap13-1,1428007_at
ENSMUSG00000050224,Krtap13,1420358_at
ENSMUSG00000068078,2310034C09Rik,1449986_at
ENSMUSG00000048830,2310057N15Rik,1421575_at
ENSMUSG00000027030,Stk39,1419551_s_at
ENSMUSG00000027030,Stk39,1419550_a_at
ENSMUSG00000027030,Stk39,1431434_at
ENSMUSG00000053846,Lipg,1421261_at
ENSMUSG00000053846,Lipg,1421262_at
ENSMUSG00000053846,Lipg,1450188_s_at
ENSMUSG00000025193,Cutc,1418473_at
ENSMUSG00000074928,Krtap14,1419707_at
ENSMUSG00000031700,Gpt2,1438385_s_at
ENSMUSG00000031700,Gpt2,1455007_s_at
ENSMUSG00000031700,Gpt2,1439029_at
ENSMUSG00000031700,Gpt2,1434542_at
ENSMUSG00000022931,Krtap15,1419507_at
ENSMUSG00000060691,Krtap19-1,1427801_at
ENSMUSG00000057650,Krtap19-2,1425655_at
ENSMUSG00000060469,Krtap19-3,1425430_at
ENSMUSG00000062328,Rpl17,1423855_x_at
ENSMUSG00000062328,Rpl17,1436822_x_at
ENSMUSG00000062328,Rpl17,1453752_at
ENSMUSG00000062328,Rpl17,1435791_x_at
ENSMUSG00000043982,Krtap19-4,1426203_at
ENSMUSG00000051802,Krtap19-5,1421689_at
ENSMUSG00000057174,Krtap19-9b,1420415_at
ENSMUSG00000096534,Krtap16-3,1425431_at
ENSMUSG00000096534,Krtap16-3,1427549_s_at
ENSMUSG00000015745,Plekho1,1417128_at
ENSMUSG00000068075,Gm10229,1425872_at
ENSMUSG00000058172,Krtap6-1,1451859_at
ENSMUSG00000022099,Dmtn,1438189_s_at
ENSMUSG00000022099,Dmtn,1445439_at
ENSMUSG00000022099,Dmtn,1460223_a_at
ENSMUSG00000068074,Gm10228,1420751_at
ENSMUSG00000062400,Krtap6-5,1425237_at
ENSMUSG00000064844,Gm26202,1436822_x_at
ENSMUSG00000064844,Gm26202,1435791_x_at
ENSMUSG00000036299,BC031181,1415752_at
ENSMUSG00000057855,Krtap6-3,1427842_at
ENSMUSG00000022534,Mefv,1460283_at
ENSMUSG00000032423,Syncrip,1422769_at
ENSMUSG00000032423,Syncrip,1456840_at
ENSMUSG00000032423,Syncrip,1426402_at
ENSMUSG00000032423,Syncrip,1430689_at
ENSMUSG00000032423,Syncrip,1428546_at
ENSMUSG00000032423,Syncrip,1450743_s_at
ENSMUSG00000032423,Syncrip,1422768_at
ENSMUSG00000031604,Msmo1,1423078_a_at
ENSMUSG00000062797,Hikeshi,1419351_a_at
ENSMUSG00000062797,Hikeshi,1419352_at
ENSMUSG00000035765,Dym,1437141_x_at
ENSMUSG00000035765,Dym,1423736_a_at
ENSMUSG00000024742,Fen1,1421731_a_at
ENSMUSG00000024742,Fen1,1436454_x_at
ENSMUSG00000027968,Larp7,1429558_a_at
ENSMUSG00000027968,Larp7,1428310_at
ENSMUSG00000075312,Gm13597,1424169_at
ENSMUSG00000075312,Gm13597,1455871_s_at
ENSMUSG00000118623,Gm52968,1426043_a_at
ENSMUSG00000118623,Gm52968,1433681_x_at
ENSMUSG00000031701,Dnaja2,1417182_at
ENSMUSG00000031701,Dnaja2,1429476_s_at
ENSMUSG00000031701,Dnaja2,1417183_at
ENSMUSG00000050628,Ubald2,1436747_at
ENSMUSG00000040121,Rep15,1420328_at
ENSMUSG00000040112,Mrps35,1452111_at
ENSMUSG00000030681,Mvp,1448618_at
ENSMUSG00000023443,Esx1,1420602_a_at
ENSMUSG00000003721,Insig2,1417981_at
ENSMUSG00000003721,Insig2,1417980_a_at
ENSMUSG00000003721,Insig2,1417982_at
ENSMUSG00000017291,Taok1,1455432_at
ENSMUSG00000017291,Taok1,1424657_at
ENSMUSG00000017291,Taok1,1426358_at
ENSMUSG00000017291,Taok1,1426357_at
ENSMUSG00000017291,Taok1,1424658_at
ENSMUSG00000093686,Gm4705,1438655_a_at
ENSMUSG00000093686,Gm4705,1427875_a_at
ENSMUSG00000031837,Necab2,1418881_at
ENSMUSG00000021108,Prkch,1434248_at
ENSMUSG00000021108,Prkch,1422079_at
ENSMUSG00000023460,Rab12,1427992_a_at
ENSMUSG00000025194,Abcc2,1450109_s_at
ENSMUSG00000059203,Il1rapl2,1420462_at
ENSMUSG00000059203,Il1rapl2,1427645_a_at
ENSMUSG00000029563,Foxp2,1422014_at
ENSMUSG00000029563,Foxp2,1438231_at
ENSMUSG00000029563,Foxp2,1440108_at
ENSMUSG00000029563,Foxp2,1438232_at
ENSMUSG00000041734,Kirrel,1423015_at
ENSMUSG00000041734,Kirrel,1434797_at
ENSMUSG00000024387,Csnk2b,1416728_at
ENSMUSG00000070417,Olfr2,1460313_at
ENSMUSG00000059043,Olfr15,1422372_at
ENSMUSG00000015291,Gdi1,1451070_at
ENSMUSG00000094153,Gm8807,1425048_a_at
ENSMUSG00000102047,2010010A06Rik,1422917_at
ENSMUSG00000092534,Pagr1b,1449618_s_at
ENSMUSG00000092534,Pagr1b,1424014_at
ENSMUSG00000028885,Smpdl3b,1417300_at
ENSMUSG00000025880,Smad7,1423389_at
ENSMUSG00000025880,Smad7,1443771_x_at
ENSMUSG00000055917,Zfp277,1433953_at
ENSMUSG00000081214,Rpl35a-ps2,1417317_s_at
ENSMUSG00000103260,Gm8146,1452715_at
ENSMUSG00000030680,Pagr1a,1449618_s_at
ENSMUSG00000030680,Pagr1a,1424014_at
ENSMUSG00000041439,Mfsd6,1419124_at
ENSMUSG00000041439,Mfsd6,1424463_at
ENSMUSG00000041439,Mfsd6,1424464_s_at
ENSMUSG00000005982,Naa60,1415721_a_at
ENSMUSG00000031605,Klhl2,1458351_s_at
ENSMUSG00000031605,Klhl2,1426978_at
ENSMUSG00000073897,Olfr17,1422365_at
ENSMUSG00000025195,Dnmbp,1427033_at
ENSMUSG00000025195,Dnmbp,1431244_s_at
ENSMUSG00000107068,Gm42742,1449618_s_at
ENSMUSG00000107068,Gm42742,1424014_at
ENSMUSG00000107068,Gm42742,1429113_at
ENSMUSG00000028884,Rpa2,1454011_a_at
ENSMUSG00000028884,Rpa2,1416433_at
ENSMUSG00000020917,Acly,1425326_at
ENSMUSG00000020917,Acly,1439459_x_at
ENSMUSG00000020917,Acly,1451666_at
ENSMUSG00000001962,Fam50a,1419516_at
ENSMUSG00000118164,Gm20570,1417219_s_at
ENSMUSG00000044646,Zbtb7c,1436365_at
ENSMUSG00000044646,Zbtb7c,1425819_at
ENSMUSG00000109879,Gm10997,1426101_at
ENSMUSG00000109613,Gm45405,1448235_s_at
ENSMUSG00000109613,Gm45405,1425048_a_at
ENSMUSG00000074506,Gm10705,1448879_at
ENSMUSG00000026514,Cnih3,1419517_at
ENSMUSG00000015747,Vps45,1418143_at
ENSMUSG00000118294,Gm9028,1433472_x_at
ENSMUSG00000041669,Prima1,1425304_s_at
ENSMUSG00000024563,Smad2,1442062_at
ENSMUSG00000024563,Smad2,1420634_a_at
ENSMUSG00000024563,Smad2,1444994_at
ENSMUSG00000035967,Ints6l,1426832_at
ENSMUSG00000035967,Ints6l,1438496_a_at
ENSMUSG00000037731,Themis2,1427041_at
ENSMUSG00000027575,Arfgap1,1427245_at
ENSMUSG00000028546,Elavl4,1428741_at
ENSMUSG00000028546,Elavl4,1450258_a_at
ENSMUSG00000028546,Elavl4,1452894_at
ENSMUSG00000015852,Fcrls,1448891_at
ENSMUSG00000026102,Inpp1,1442073_at
ENSMUSG00000026102,Inpp1,1418045_at
ENSMUSG00000015854,Cd5l,1449193_at
ENSMUSG00000031703,Itfg1,1419041_at
ENSMUSG00000031703,Itfg1,1435637_at
ENSMUSG00000021756,Il6st,1452843_at
ENSMUSG00000021756,Il6st,1460295_s_at
ENSMUSG00000021756,Il6st,1421239_at
ENSMUSG00000021756,Il6st,1437303_at
ENSMUSG00000036098,Myrf,1439506_at
ENSMUSG00000096527,Gm6370,1419151_at
ENSMUSG00000014232,Cluap1,1424388_at
ENSMUSG00000022101,Fgf17,1421523_at
ENSMUSG00000022101,Fgf17,1456239_at
ENSMUSG00000038495,Otud7b,1457716_at
ENSMUSG00000038495,Otud7b,1429139_at
ENSMUSG00000038495,Otud7b,1435552_at
ENSMUSG00000038495,Otud7b,1428953_at
ENSMUSG00000041426,Hibch,1451512_s_at
ENSMUSG00000041426,Hibch,1451511_at
ENSMUSG00000079093,4930449I24Rik,1419151_at
ENSMUSG00000033278,Ptprm,1422541_at
ENSMUSG00000030678,Maz,1427099_at
ENSMUSG00000031835,Mbtps1,1448240_at
ENSMUSG00000031835,Mbtps1,1431385_a_at
ENSMUSG00000031835,Mbtps1,1431386_s_at
ENSMUSG00000116083,Gm5469,1451184_at
ENSMUSG00000116215,Gm5470,1449113_at
ENSMUSG00000021203,Otub2,1417575_at
ENSMUSG00000021203,Otub2,1417576_a_at
ENSMUSG00000036339,Tmem260,1427335_at
ENSMUSG00000022309,Angpt1,1421441_at
ENSMUSG00000022309,Angpt1,1439066_at
ENSMUSG00000041187,Prkd2,1434333_a_at
ENSMUSG00000041187,Prkd2,1436589_x_at
ENSMUSG00000041187,Prkd2,1434334_at
ENSMUSG00000026339,Ccdc93,1426928_at
ENSMUSG00000026339,Ccdc93,1434953_at
ENSMUSG00000051920,Rspo2,1455893_at
ENSMUSG00000090000,Ier3ip1,1448702_at
ENSMUSG00000090000,Ier3ip1,1417424_at
ENSMUSG00000117732,Gm50364,1448702_at
ENSMUSG00000117732,Gm50364,1428507_at
ENSMUSG00000022336,Eif3e,1439268_x_at
ENSMUSG00000022336,Eif3e,1434523_x_at
ENSMUSG00000022336,Eif3e,1460432_a_at
ENSMUSG00000025521,Tmem192,1453052_at
ENSMUSG00000025521,Tmem192,1424732_s_at
ENSMUSG00000025421,Hdhd2,1431149_at
ENSMUSG00000025421,Hdhd2,1441208_at
ENSMUSG00000025421,Hdhd2,1428507_at
ENSMUSG00000021109,Hif1a,1427418_a_at
ENSMUSG00000021109,Hif1a,1448183_a_at
ENSMUSG00000021109,Hif1a,1416035_at
ENSMUSG00000021109,Hif1a,1431981_at
ENSMUSG00000040102,Klhl42,1426988_at
ENSMUSG00000022337,Emc2,1416668_at
ENSMUSG00000030340,Scnn1a,1425088_at
ENSMUSG00000038982,Bloc1s5,1448979_at
ENSMUSG00000094664,Rpl35a-ps6,1417317_s_at
ENSMUSG00000000724,Cryba1,1450671_at
ENSMUSG00000029438,Bcl7a,1451855_at
ENSMUSG00000053490,Trim60,1425648_at
ENSMUSG00000053490,Trim60,1425647_at
ENSMUSG00000038760,Trhr,1449571_at
ENSMUSG00000038760,Trhr,1449572_at
ENSMUSG00000052854,Nrk,1450079_at
ENSMUSG00000052854,Nrk,1436399_s_at
ENSMUSG00000052854,Nrk,1450078_at
ENSMUSG00000020271,Fbxw11,1425462_at
ENSMUSG00000020271,Fbxw11,1437468_x_at
ENSMUSG00000020271,Fbxw11,1425461_at
ENSMUSG00000058258,Idi1,1423804_a_at
ENSMUSG00000058258,Idi1,1451122_at
ENSMUSG00000028882,Ppp1r8,1424554_at
ENSMUSG00000028882,Ppp1r8,1435821_s_at
ENSMUSG00000025196,Cpn1,1417745_at
ENSMUSG00000115730,Gm7459,1452662_a_at
ENSMUSG00000030677,Kif22,1437716_x_at
ENSMUSG00000030677,Kif22,1451128_s_at
ENSMUSG00000030677,Kif22,1423813_at
ENSMUSG00000038736,Nudcd1,1429655_at
ENSMUSG00000038736,Nudcd1,1433547_s_at
ENSMUSG00000038736,Nudcd1,1449652_at
ENSMUSG00000092417,Gpank1,1423163_at
ENSMUSG00000029227,Fip1l1,1428280_at
ENSMUSG00000029227,Fip1l1,1452720_a_at
ENSMUSG00000029227,Fip1l1,1421222_at
ENSMUSG00000109711,Gm45445,1450925_a_at
ENSMUSG00000031831,Dnaaf1,1421974_at
ENSMUSG00000031831,Dnaaf1,1450441_at
ENSMUSG00000050534,Htr5b,1422196_at
ENSMUSG00000001707,Eef1e1,1449044_at
ENSMUSG00000005533,Igf1r,1428967_at
ENSMUSG00000005533,Igf1r,1452982_at
ENSMUSG00000005533,Igf1r,1452108_at
ENSMUSG00000005533,Igf1r,1426565_at
ENSMUSG00000027967,Neurog2,1422839_at
ENSMUSG00000036879,Phkb,1434511_at
ENSMUSG00000024391,Apom,1419096_at
ENSMUSG00000024391,Apom,1419095_a_at
ENSMUSG00000022338,Eny2,1460392_a_at
ENSMUSG00000022338,Eny2,1429411_a_at
ENSMUSG00000022338,Eny2,1429412_at
ENSMUSG00000022338,Eny2,1456961_at
ENSMUSG00000022338,Eny2,1429410_at
ENSMUSG00000022338,Eny2,1457758_at
ENSMUSG00000025197,Cyp2c23,1424576_s_at
ENSMUSG00000028879,Stx12,1435982_at
ENSMUSG00000028879,Stx12,1448936_at
ENSMUSG00000005980,Dnase1,1424592_a_at
ENSMUSG00000048776,Pthlh,1427527_a_at
ENSMUSG00000048776,Pthlh,1422324_a_at
ENSMUSG00000032796,Lama1,1418153_at
ENSMUSG00000005583,Mef2c,1421027_a_at
ENSMUSG00000005583,Mef2c,1421028_a_at
ENSMUSG00000005583,Mef2c,1451506_at
ENSMUSG00000005583,Mef2c,1451507_at
ENSMUSG00000005583,Mef2c,1424852_at
ENSMUSG00000032300,1700017B05Rik,1429758_at
ENSMUSG00000025198,Erlin1,1424210_at
ENSMUSG00000025198,Erlin1,1441344_at
ENSMUSG00000030341,Tnfrsf1a,1417291_at
ENSMUSG00000066626,Gm5121,1436760_a_at
ENSMUSG00000032584,Mst1r,1420461_at
ENSMUSG00000031398,Plxna3,1420995_at
ENSMUSG00000031398,Plxna3,1420996_at
ENSMUSG00000021848,Otx2,1425926_a_at
ENSMUSG00000022475,Hdac7,1420813_at
ENSMUSG00000022475,Hdac7,1420812_at
ENSMUSG00000041390,Mdfic,1427040_at
ENSMUSG00000004056,Akt2,1424480_s_at
ENSMUSG00000004056,Akt2,1421324_a_at
ENSMUSG00000004056,Akt2,1455703_at
ENSMUSG00000028943,Espn,1423005_a_at
ENSMUSG00000006782,Cnp,1418980_a_at
ENSMUSG00000006782,Cnp,1437341_x_at
ENSMUSG00000006782,Cnp,1449296_a_at
ENSMUSG00000066368,Actl11,1421310_at
ENSMUSG00000041645,Ddx24,1415713_a_at
ENSMUSG00000001674,Ddx18,1416071_at
ENSMUSG00000001674,Ddx18,1416070_a_at
ENSMUSG00000001674,Ddx18,1456000_at
ENSMUSG00000032936,Camkv,1423802_at
ENSMUSG00000025199,Chuk,1451383_a_at
ENSMUSG00000025199,Chuk,1428210_s_at
ENSMUSG00000025199,Chuk,1417091_at
ENSMUSG00000031832,Taf1c,1423483_s_at
ENSMUSG00000068141,Gm10232,1422509_at
ENSMUSG00000108089,Gm3148,1425048_a_at
ENSMUSG00000045983,Eif4g1,1438686_at
ENSMUSG00000045983,Eif4g1,1427037_at
ENSMUSG00000045983,Eif4g1,1427036_a_at
ENSMUSG00000081254,Gm12112,1419257_at
ENSMUSG00000038167,Plekhg6,1425073_at
ENSMUSG00000057967,Fgf18,1449545_at
ENSMUSG00000046201,Scaf8,1426826_at
ENSMUSG00000097195,Snhg5,1428529_at
ENSMUSG00000015869,Prpsap1,1428182_at
ENSMUSG00000015289,Lage3,1449213_at
ENSMUSG00000030342,Cd9,1416066_at
ENSMUSG00000081378,Rps13-ps4,1415912_a_at
ENSMUSG00000081378,Rps13-ps4,1448142_x_at
ENSMUSG00000030301,Ccdc91,1449083_at
ENSMUSG00000030301,Ccdc91,1453605_s_at
ENSMUSG00000030301,Ccdc91,1418459_at
ENSMUSG00000026222,Sp100,1451821_a_at
ENSMUSG00000026222,Sp100,1434457_at
ENSMUSG00000025423,Pias2,1426456_a_at
ENSMUSG00000025423,Pias2,1419454_x_at
ENSMUSG00000115194,Gm48909,1417615_a_at
ENSMUSG00000119848,U6,1417615_a_at
ENSMUSG00000023336,Wfdc1,1431335_a_at
ENSMUSG00000015290,Ubl4a,1424538_at
ENSMUSG00000015290,Ubl4a,1424539_at
ENSMUSG00000119666,,1428529_at
ENSMUSG00000119432,,1428529_at
ENSMUSG00000032586,Traip,1420708_at
ENSMUSG00000032586,Traip,1420707_a_at
ENSMUSG00000061878,Sphk1,1451596_a_at
ENSMUSG00000032806,Slc10a3,1451227_a_at
ENSMUSG00000029553,Tfec,1419537_at
ENSMUSG00000063849,Ppcdc,1424336_at
ENSMUSG00000063849,Ppcdc,1424335_at
ENSMUSG00000103823,Gm7899,1420622_a_at
ENSMUSG00000022100,Xpo7,1415682_at
ENSMUSG00000022100,Xpo7,1439411_a_at
ENSMUSG00000022100,Xpo7,1432573_at
ENSMUSG00000022100,Xpo7,1435814_at
ENSMUSG00000068856,Sf3b4,1424619_at
ENSMUSG00000025425,St8sia5,1421735_a_at
ENSMUSG00000084686,Gm22027,1424619_at
ENSMUSG00000059866,Tnip2,1419488_at
ENSMUSG00000025200,Cwf19l1,1439144_at
ENSMUSG00000025200,Cwf19l1,1431016_at
ENSMUSG00000025200,Cwf19l1,1434065_at
ENSMUSG00000034112,Atp2c2,1452326_at
ENSMUSG00000011831,Evi5,1417512_at
ENSMUSG00000011831,Evi5,1417513_at
ENSMUSG00000038486,Sv2a,1423406_at
ENSMUSG00000035513,Ntng2,1450820_a_at
ENSMUSG00000059994,Fcrl1,1425062_at
ENSMUSG00000059994,Fcrl1,1425063_at
ENSMUSG00000116858,Gm49797,1455310_at
ENSMUSG00000116858,Gm49797,1438419_at
ENSMUSG00000024743,Syt7,1423012_at
ENSMUSG00000024743,Syt7,1441927_at
ENSMUSG00000024743,Syt7,1460081_at
ENSMUSG00000024743,Syt7,1439633_at
ENSMUSG00000025591,Tma16,1431117_x_at
ENSMUSG00000025591,Tma16,1423289_a_at
ENSMUSG00000090693,Trim43a,1437004_at
ENSMUSG00000062542,Syt9,1423258_at
ENSMUSG00000040594,Ranbp17,1421020_at
ENSMUSG00000040594,Ranbp17,1450094_at
ENSMUSG00000040594,Ranbp17,1445488_at
ENSMUSG00000040722,Scamp5,1451224_at
ENSMUSG00000040722,Scamp5,1450247_a_at
ENSMUSG00000044014,Npy5r,1419008_at
ENSMUSG00000044014,Npy5r,1449312_at
ENSMUSG00000051257,Trap1a,1460226_at
ENSMUSG00000049350,Zg16,1428359_s_at
ENSMUSG00000049350,Zg16,1428358_at
ENSMUSG00000049350,Zg16,1434137_x_at
ENSMUSG00000031827,Cotl1,1436236_x_at
ENSMUSG00000031827,Cotl1,1416002_x_at
ENSMUSG00000031827,Cotl1,1425801_x_at
ENSMUSG00000031827,Cotl1,1436838_x_at
ENSMUSG00000031827,Cotl1,1416001_a_at
ENSMUSG00000111380,D9Wsu149,1416021_a_at
ENSMUSG00000111380,D9Wsu149,1452580_a_at
ENSMUSG00000111380,D9Wsu149,1416022_at
ENSMUSG00000046768,Rhoj,1418892_at
ENSMUSG00000023800,Tiam2,1423186_at
ENSMUSG00000023800,Tiam2,1420146_at
ENSMUSG00000074280,Gm6166,1416021_a_at
ENSMUSG00000074280,Gm6166,1416022_at
ENSMUSG00000062309,Rpp25,1448845_at
ENSMUSG00000079427,Mthfsl,1460257_a_at
ENSMUSG00000079427,Mthfsl,1443021_at
ENSMUSG00000036437,Npy1r,1421471_at
ENSMUSG00000063694,Cycs,1422483_a_at
ENSMUSG00000063694,Cycs,1445484_at
ENSMUSG00000063694,Cycs,1422484_at
ENSMUSG00000063694,Cycs,1456071_a_at
ENSMUSG00000000088,Cox5a,1448153_at
ENSMUSG00000000088,Cox5a,1415933_a_at
ENSMUSG00000000088,Cox5a,1439267_x_at
ENSMUSG00000031828,Klhl36,1425123_at
ENSMUSG00000002102,Psmc3,1416282_at
ENSMUSG00000043017,Ptgir,1427313_at
ENSMUSG00000063447,Ube2d2b,1422840_at
ENSMUSG00000045095,Magi1,1451893_s_at
ENSMUSG00000045095,Magi1,1452369_at
ENSMUSG00000045095,Magi1,1440871_at
ENSMUSG00000045095,Magi1,1440071_at
ENSMUSG00000045095,Magi1,1427246_at
ENSMUSG00000002297,Dbf4,1418334_at
ENSMUSG00000002297,Dbf4,1430545_at
ENSMUSG00000014907,Naf1,1452192_at
ENSMUSG00000030674,Qprt,1418837_at
ENSMUSG00000030674,Qprt,1418836_at
ENSMUSG00000020159,Gabrp,1451424_at
ENSMUSG00000020159,Gabrp,1424647_at
ENSMUSG00000015943,Bola1,1428456_at
ENSMUSG00000015943,Bola1,1452637_a_at
ENSMUSG00000056899,Immp2l,1419495_at
ENSMUSG00000025588,Nat1,1421758_at
ENSMUSG00000051457,Spn,1439034_at
ENSMUSG00000051457,Spn,1422133_at
ENSMUSG00000051147,Nat2,1449981_a_at
ENSMUSG00000046688,Tifa,1426501_a_at
ENSMUSG00000030735,Gm9755,1433952_at
ENSMUSG00000056426,Nat3,1422961_at
ENSMUSG00000019370,Calm3,1426710_at
ENSMUSG00000019370,Calm3,1450864_at
ENSMUSG00000031826,Usp10,1448230_at
ENSMUSG00000020802,Ube2o,1433765_at
ENSMUSG00000004880,Lbr,1415829_at
ENSMUSG00000030619,Eed,1448653_at
ENSMUSG00000022102,Dok2,1416333_at
ENSMUSG00000081058,H3c15,1460314_s_at
ENSMUSG00000081058,H3c15,1422155_at
ENSMUSG00000063954,H2ac19,1418366_at
ENSMUSG00000063954,H2ac19,1418367_x_at
ENSMUSG00000064220,H2ac18,1418366_at
ENSMUSG00000064220,H2ac18,1418367_x_at
ENSMUSG00000070392,Gm20634,1460314_s_at
ENSMUSG00000070392,Gm20634,1442051_at
ENSMUSG00000070392,Gm20634,1418366_at
ENSMUSG00000070392,Gm20634,1418367_x_at
ENSMUSG00000074238,Ap1ar,1426234_s_at
ENSMUSG00000036291,Ap5m1,1438418_at
ENSMUSG00000036291,Ap5m1,1424739_at
ENSMUSG00000036291,Ap5m1,1424738_at
ENSMUSG00000014195,Dnajc7,1448362_at
ENSMUSG00000031438,Rnf128,1418318_at
ENSMUSG00000031438,Rnf128,1449036_at
ENSMUSG00000022479,Vdr,1418175_at
ENSMUSG00000022479,Vdr,1418176_at
ENSMUSG00000059336,Slc14a1,1428114_at
ENSMUSG00000059336,Slc14a1,1448640_at
ENSMUSG00000049100,Pcdh10,1421311_at
ENSMUSG00000049100,Pcdh10,1425563_s_at
ENSMUSG00000049100,Pcdh10,1430667_at
ENSMUSG00000049100,Pcdh10,1438134_at
ENSMUSG00000058558,Rpl5,1423666_s_at
ENSMUSG00000058558,Rpl5,1451077_at
ENSMUSG00000058558,Rpl5,1423665_a_at
ENSMUSG00000026799,Med27,1432462_a_at
ENSMUSG00000036282,Naa30,1431026_at
ENSMUSG00000036282,Naa30,1428453_at
ENSMUSG00000036983,Tfb1m,1449749_s_at
ENSMUSG00000036983,Tfb1m,1435924_at
ENSMUSG00000092329,Galnt2l,1425610_s_at
ENSMUSG00000092329,Galnt2l,1452182_at
ENSMUSG00000092329,Galnt2l,1426756_at
ENSMUSG00000077426,Gm26387,1451077_at
ENSMUSG00000038342,Mlxip,1426979_at
ENSMUSG00000103534,Gm37835,1423531_a_at
ENSMUSG00000102190,Gm38166,1449263_at
ENSMUSG00000102190,Gm38166,1418899_at
ENSMUSG00000052369,Tmem106c,1434784_s_at
ENSMUSG00000052369,Tmem106c,1434783_at
ENSMUSG00000104491,Gm32340,1418899_at
ENSMUSG00000022103,Gfra2,1423007_a_at
ENSMUSG00000022103,Gfra2,1433716_x_at
ENSMUSG00000022103,Gfra2,1425578_a_at
ENSMUSG00000022103,Gfra2,1425579_at
ENSMUSG00000047230,Cldn2,1417232_at
ENSMUSG00000047230,Cldn2,1417231_at
ENSMUSG00000023092,Fhl1,1417872_at
ENSMUSG00000026097,Ormdl1,1451219_at
ENSMUSG00000025202,Scd3,1423366_at
ENSMUSG00000025202,Scd3,1450956_at
ENSMUSG00000116620,Gm4828,1417451_a_at
ENSMUSG00000036707,Cab39,1418432_at
ENSMUSG00000036707,Cab39,1418433_at
ENSMUSG00000024392,Bag6,1433890_a_at
ENSMUSG00000016356,Col20a1,1430855_at
ENSMUSG00000016356,Col20a1,1425234_at
ENSMUSG00000016356,Col20a1,1425235_s_at
ENSMUSG00000016356,Col20a1,1425236_at
ENSMUSG00000024552,Slc14a2,1425250_a_at
ENSMUSG00000024552,Slc14a2,1426109_a_at
ENSMUSG00000035179,Ppp1r32,1418870_at
ENSMUSG00000038725,Pkhd1l1,1421696_at
ENSMUSG00000081544,Gm13077,1434124_x_at
ENSMUSG00000028940,Hes2,1423029_at
ENSMUSG00000026223,Itm2c,1415961_at
ENSMUSG00000014905,Dnajb9,1417191_at
ENSMUSG00000025203,Scd2,1415823_at
ENSMUSG00000025203,Scd2,1415822_at
ENSMUSG00000025203,Scd2,1415824_at
ENSMUSG00000021850,ccdc198,1419294_at
ENSMUSG00000031823,Zdhhc7,1416545_at
ENSMUSG00000079017,Ifi27l2a,1426278_at
ENSMUSG00000093315,Mir5114,1415824_at
ENSMUSG00000099342,Gm18180,1449546_a_at
ENSMUSG00000099342,Gm18180,1434355_at
ENSMUSG00000093769,H3c14,1460314_s_at
ENSMUSG00000093769,H3c14,1442051_at
ENSMUSG00000045690,Wdr89,1453433_at
ENSMUSG00000045690,Wdr89,1415879_a_at
ENSMUSG00000037071,Scd1,1415965_at
ENSMUSG00000037071,Scd1,1415964_at
ENSMUSG00000118552,Rplp2-ps1,1415879_a_at
ENSMUSG00000021208,Ifi27l2b,1425120_x_at
ENSMUSG00000099974,Bcl2a1d,1419004_s_at
ENSMUSG00000097585,E230029C05Rik,1453830_at
ENSMUSG00000003382,Etv3,1418636_at
ENSMUSG00000003382,Etv3,1418635_at
ENSMUSG00000003382,Etv3,1418637_at
ENSMUSG00000030465,Psd3,1418749_at
ENSMUSG00000024668,Sdhaf2,1452941_at
ENSMUSG00000024668,Sdhaf2,1428880_at
ENSMUSG00000021054,Sgpp1,1420822_s_at
ENSMUSG00000021054,Sgpp1,1420821_at
ENSMUSG00000021054,Sgpp1,1450015_x_at
ENSMUSG00000021852,Slc35f4,1452263_at
ENSMUSG00000054520,Sh3bp2,1448328_at
ENSMUSG00000036257,Pnpla8,1417768_at
ENSMUSG00000036257,Pnpla8,1444626_at
ENSMUSG00000036257,Pnpla8,1442416_at
ENSMUSG00000036257,Pnpla8,1457355_at
ENSMUSG00000090451,Gm6133,1436822_x_at
ENSMUSG00000037910,1700018B24Rik,1451061_at
ENSMUSG00000082348,Gm12807,1455077_a_at
ENSMUSG00000082348,Gm12807,1455742_x_at
ENSMUSG00000028878,Fam76a,1425328_at
ENSMUSG00000028878,Fam76a,1425327_at
ENSMUSG00000111515,Gm5055,1419364_a_at
ENSMUSG00000036961,Wnt8b,1421439_at
ENSMUSG00000036961,Wnt8b,1441316_at
ENSMUSG00000036961,Wnt8b,1421440_at
ENSMUSG00000074403,H3c13,1460314_s_at
ENSMUSG00000097162,2310010J17Rik,1439962_at
ENSMUSG00000099913,Gm28551,1430656_a_at
ENSMUSG00000050936,Gm42743,1425868_at
ENSMUSG00000067399,Trim43c,1437004_at
ENSMUSG00000117669,Gm5509,1423300_at
ENSMUSG00000117669,Gm5509,1439057_x_at
